Strasse,Hnr,adresse,lat,long,Alphateil,Zusatz,WahlbezirkNr,WahlbezirkName,WahlraumAnschriftStr
Eitzer Straﬂe,9,"9 Eitzer Straﬂe, Verden (Aller)",529144106,9234487,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,10,"10 Eitzer Straﬂe, Verden (Aller)",529149117,9231862399999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,11,"11 Eitzer Straﬂe, Verden (Aller)",5291435200000000,92346953,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,12,"12 Eitzer Straﬂe, Verden (Aller)",5291491,92320186,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,13,"13 Eitzer Straﬂe, Verden (Aller)",5291430219999990,92347924,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,14,"14 Eitzer Straﬂe, Verden (Aller)",5291489259999990,92322408,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,15,"15 Eitzer Straﬂe, Verden (Aller)",529142436,9235000699999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,15,"15 Eitzer Straﬂe, Verden (Aller)",529142436,9235000699999990,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,16,"16 Eitzer Straﬂe, Verden (Aller)",529148726,92323623,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,17,"17 Eitzer Straﬂe, Verden (Aller)",529141937,92350979,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,18,"18 Eitzer Straﬂe, Verden (Aller)",5291453809999990,9233392,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,20,"20 Eitzer Straﬂe, Verden (Aller)",529135034,92316945,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,21,"21 Eitzer Straﬂe, Verden (Aller)",52914081,92354589,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,22,"22 Eitzer Straﬂe, Verden (Aller)",529146102,9233014899999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,23,"23 Eitzer Straﬂe, Verden (Aller)",529140224,92356672,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,24,"24 Eitzer Straﬂe, Verden (Aller)",529146461,92330385,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,25,"25 Eitzer Straﬂe, Verden (Aller)",529138847,92358313,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,26,"26 Eitzer Straﬂe, Verden (Aller)",529145343,9233445399999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,27,"27 Eitzer Straﬂe, Verden (Aller)",529138186,92361115,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,28,"28 Eitzer Straﬂe, Verden (Aller)",529141766,9234236800000000,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,29,"29 Eitzer Straﬂe, Verden (Aller)",52913611,92365663,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,30,"30 Eitzer Straﬂe, Verden (Aller)",529139771,92346256,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,31,"31 Eitzer Straﬂe, Verden (Aller)",529135952,92366685,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,31,"31 Eitzer Straﬂe, Verden (Aller)",529135952,92366685,b,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,31,"31 Eitzer Straﬂe, Verden (Aller)",529135952,92366685,c,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,32,"32 Eitzer Straﬂe, Verden (Aller)",52913873,92348755,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,32,"32 Eitzer Straﬂe, Verden (Aller)",52913873,92348755,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,33,"33 Eitzer Straﬂe, Verden (Aller)",52913542,92367937,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,33,"33 Eitzer Straﬂe, Verden (Aller)",52913542,92367937,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,34,"34 Eitzer Straﬂe, Verden (Aller)",529134795,92358543,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,35,"35 Eitzer Straﬂe, Verden (Aller)",52913502,92369168,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,36,"36 Eitzer Straﬂe, Verden (Aller)",5291321379999990,92368194,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,37,"37 Eitzer Straﬂe, Verden (Aller)",5291343579999990,9237090799999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,38,"38 Eitzer Straﬂe, Verden (Aller)",529131509,9237083199999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,39,"39 Eitzer Straﬂe, Verden (Aller)",529134383,92370973,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,40,"40 Eitzer Straﬂe, Verden (Aller)",529130512,9237277599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,41,"41 Eitzer Straﬂe, Verden (Aller)",529133822,92372327,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,42,"42 Eitzer Straﬂe, Verden (Aller)",529129282,92377647,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,43,"43 Eitzer Straﬂe, Verden (Aller)",5291332629999990,92375417,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,44,"44 Eitzer Straﬂe, Verden (Aller)",529127757,92380968,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,45,"45 Eitzer Straﬂe, Verden (Aller)",52913231,92376805,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,46,"46 Eitzer Straﬂe, Verden (Aller)",529126261,92383883,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,47,"47 Eitzer Straﬂe, Verden (Aller)",529132223,92377916,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,48,"48 Eitzer Straﬂe, Verden (Aller)",529126044,92386661,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,49,"49 Eitzer Straﬂe, Verden (Aller)",52913161,92378992,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,50,"50 Eitzer Straﬂe, Verden (Aller)",529125047,92388604,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,51,"51 Eitzer Straﬂe, Verden (Aller)",529131339,92379756,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,52,"52 Eitzer Straﬂe, Verden (Aller)",5291243739999990,9239179799999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,53,"53 Eitzer Straﬂe, Verden (Aller)",529131095,92381526,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,54,"54 Eitzer Straﬂe, Verden (Aller)",5291227,923941,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,56,"56 Eitzer Straﬂe, Verden (Aller)",5291220999999990,923949,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,57,"57 Eitzer Straﬂe, Verden (Aller)",529130141,92382914,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,59,"59 Eitzer Straﬂe, Verden (Aller)",529130011,9238458099999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,60,"60 Eitzer Straﬂe, Verden (Aller)",529122704,9239693599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,61,"61 Eitzer Straﬂe, Verden (Aller)",529129114,92385871,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,62,"62 Eitzer Straﬂe, Verden (Aller)",529122162,92398463,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,63,"63 Eitzer Straﬂe, Verden (Aller)",529128534,9238696299999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,64,"64 Eitzer Straﬂe, Verden (Aller)",529121663,9239943499999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,65,"65 Eitzer Straﬂe, Verden (Aller)",529127972,9238902399999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,66,"66 Eitzer Straﬂe, Verden (Aller)",52911993,9239998900000000,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,67,"67 Eitzer Straﬂe, Verden (Aller)",5291270720000000,9239242599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,67,"67 Eitzer Straﬂe, Verden (Aller)",5291270720000000,9239242599999990,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,68,"68 Eitzer Straﬂe, Verden (Aller)",529119756,92402211,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,69,"69 Eitzer Straﬂe, Verden (Aller)",529126237,9239355399999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,70,"70 Eitzer Straﬂe, Verden (Aller)",529122657,9239942899999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,70,"70 Eitzer Straﬂe, Verden (Aller)",529122657,9239942899999990,a,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,72,"72 Eitzer Straﬂe, Verden (Aller)",5291187,924066,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,73,"73 Eitzer Straﬂe, Verden (Aller)",5291251310000000,92398327,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,74,"74 Eitzer Straﬂe, Verden (Aller)",529117999,92408459,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,75,"75 Eitzer Straﬂe, Verden (Aller)",529124589,92399854,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,76,"76 Eitzer Straﬂe, Verden (Aller)",529117413,9241054199999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,78,"78 Eitzer Straﬂe, Verden (Aller)",529116416,9241248599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Eitzer Straﬂe,78,"78 Eitzer Straﬂe, Verden (Aller)",529116416,9241248599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,2,"2 Im Burgfeld, Verden (Aller)",529150966,92392237,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,3,"3 Im Burgfeld, Verden (Aller)",529157608,92396479,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,4,"4 Im Burgfeld, Verden (Aller)",529148181,9239272099999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,5,"5 Im Burgfeld, Verden (Aller)",529154509,92398282,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,7,"7 Im Burgfeld, Verden (Aller)",5291508,9239760000000000,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,8,"8 Im Burgfeld, Verden (Aller)",529148714,9239694199999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,8,"8 Im Burgfeld, Verden (Aller)",529148714,9239694199999990,b,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,8,"8 Im Burgfeld, Verden (Aller)",529148714,9239694199999990,c,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,8,"8 Im Burgfeld, Verden (Aller)",529148714,9239694199999990,d,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,9,"9 Im Burgfeld, Verden (Aller)",529147399,92402721,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,9,"9 Im Burgfeld, Verden (Aller)",529147399,92402721,a,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,11,"11 Im Burgfeld, Verden (Aller)",529143465,92401676,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,13,"13 Im Burgfeld, Verden (Aller)",529141373,92404105,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,15,"15 Im Burgfeld, Verden (Aller)",529136256,9240569899999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burgfeld,17,"17 Im Burgfeld, Verden (Aller)",529128499,9240659299999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burggraben,1,"1 Im Burggraben, Verden (Aller)",529100294,9240247199999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Im Burggraben,5,"5 Im Burggraben, Verden (Aller)",529103806,92400808,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,1,"1 Josephstraﬂe, Verden (Aller)",529166037,92356274,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,2,"2 Josephstraﬂe, Verden (Aller)",529162596,92337858,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,3,"3 Josephstraﬂe, Verden (Aller)",529165799,92353913,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,5,"5 Josephstraﬂe, Verden (Aller)",529165919,92349676,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,7,"7 Josephstraﬂe, Verden (Aller)",529166353,92344121,,,113,Pestalozzischule II,Josephstraﬂe  2
Josephstraﬂe,9,"9 Josephstraﬂe, Verden (Aller)",529166051,92337176,,,113,Pestalozzischule II,Josephstraﬂe  2
Kirchhofstraﬂe,1,"1 Kirchhofstraﬂe, Verden (Aller)",5291459270000000,92343204,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,1,"1 S¸dstraﬂe, Verden (Aller)",529173757,92333222,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,1,"1 S¸dstraﬂe, Verden (Aller)",529173757,92333222,a,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,2,"2 S¸dstraﬂe, Verden (Aller)",5291703880000000,92324956,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,3,"3 S¸dstraﬂe, Verden (Aller)",529174547,9233662599999990,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,4,"4 S¸dstraﬂe, Verden (Aller)",529170355,92328081,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,5,"5 S¸dstraﬂe, Verden (Aller)",529175338,92340029,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,6,"6 S¸dstraﬂe, Verden (Aller)",529170593,92330442,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,7,"7 S¸dstraﬂe, Verden (Aller)",529175532,92342946,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,8,"8 S¸dstraﬂe, Verden (Aller)",529171199,92333499,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,9,"9 S¸dstraﬂe, Verden (Aller)",529175684,92346419,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,10,"10 S¸dstraﬂe, Verden (Aller)",529170895,92337387,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,10,"10 S¸dstraﬂe, Verden (Aller)",529170895,92337387,a,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,10,"10 S¸dstraﬂe, Verden (Aller)",529170895,92337387,b,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,11,"11 S¸dstraﬂe, Verden (Aller)",529176702,92349614,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,12,"12 S¸dstraﬂe, Verden (Aller)",529172714,92346556,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,13,"13 S¸dstraﬂe, Verden (Aller)",5291764620000000,92358087,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,14,"14 S¸dstraﬂe, Verden (Aller)",529172085,92349195,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,14,"14 S¸dstraﬂe, Verden (Aller)",529172085,92349195,b,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,15,"15 S¸dstraﬂe, Verden (Aller)",52917801,92375195,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,15,"15 S¸dstraﬂe, Verden (Aller)",52917801,92375195,a,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,16,"16 S¸dstraﬂe, Verden (Aller)",529173817,9235947399999990,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,17,"17 S¸dstraﬂe, Verden (Aller)",529179225,9238279,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,18,"18 S¸dstraﬂe, Verden (Aller)",529174775,92361528,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,20,"20 S¸dstraﬂe, Verden (Aller)",529174336,9236364199999990,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,22,"22 S¸dstraﬂe, Verden (Aller)",529173664,92366836,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,24,"24 S¸dstraﬂe, Verden (Aller)",529175549,92369754,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,26,"26 S¸dstraﬂe, Verden (Aller)",529175874,92371005,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,28,"28 S¸dstraﬂe, Verden (Aller)",529175743,92372672,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,30,"30 S¸dstraﬂe, Verden (Aller)",529176025,92374478,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,32,"32 S¸dstraﬂe, Verden (Aller)",529176306,92376284,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,34,"34 S¸dstraﬂe, Verden (Aller)",529174278,92383297,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,36,"36 S¸dstraﬂe, Verden (Aller)",5291773449999990,9238461899999990,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,38,"38 S¸dstraﬂe, Verden (Aller)",52917758,9238445,,,113,Pestalozzischule II,Josephstraﬂe  2
S¸dstraﬂe,40,"40 S¸dstraﬂe, Verden (Aller)",529177766,92385324,,,113,Pestalozzischule II,Josephstraﬂe  2
Ysostraﬂe,1,"1 Ysostraﬂe, Verden (Aller)",529161158,92370021,,,113,Pestalozzischule II,Josephstraﬂe  2
Ysostraﬂe,2,"2 Ysostraﬂe, Verden (Aller)",52915681,9237967099999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Ysostraﬂe,3,"3 Ysostraﬂe, Verden (Aller)",529162672,9238307899999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Ysostraﬂe,4,"4 Ysostraﬂe, Verden (Aller)",529158662,9238571499999990,,,113,Pestalozzischule II,Josephstraﬂe  2
Am B‰renkamp,1,"1 Am B‰renkamp, Verden (Aller)",529464621,9228432399999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,2,"2 Am B‰renkamp, Verden (Aller)",529464359,9228843000000000,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,3,"3 Am B‰renkamp, Verden (Aller)",529466768,92283908,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,4,"4 Am B‰renkamp, Verden (Aller)",5294662899999990,9229002399999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,5,"5 Am B‰renkamp, Verden (Aller)",529468958,92282935,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,6,"6 Am B‰renkamp, Verden (Aller)",529468524,92288496,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,7,"7 Am B‰renkamp, Verden (Aller)",52947156,92282102,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,8,"8 Am B‰renkamp, Verden (Aller)",529470714,92287524,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,9,"9 Am B‰renkamp, Verden (Aller)",529473934,92281478,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,10,"10 Am B‰renkamp, Verden (Aller)",529473272,9228724699999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,11,"11 Am B‰renkamp, Verden (Aller)",52947658,9228008899999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,12,"12 Am B‰renkamp, Verden (Aller)",529475961,92285302,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,13,"13 Am B‰renkamp, Verden (Aller)",529479366,92279603,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,14,"14 Am B‰renkamp, Verden (Aller)",529476394,9229058499999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,16,"16 Am B‰renkamp, Verden (Aller)",529477748,92288622,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,18,"18 Am B‰renkamp, Verden (Aller)",529479019,92284052,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,20,"20 Am B‰renkamp, Verden (Aller)",529480449,92287389,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am B‰renkamp,22,"22 Am B‰renkamp, Verden (Aller)",529481577,9228377499999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,2,"2 Am Jugendhof, Verden (Aller)",529493094,9226084,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,2,"2 Am Jugendhof, Verden (Aller)",529493094,9226084,a,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,4,"4 Am Jugendhof, Verden (Aller)",529493669,9225618299999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,5,"5 Am Jugendhof, Verden (Aller)",52948943,92259032,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,6,"6 Am Jugendhof, Verden (Aller)",529491312,9225511899999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,8,"8 Am Jugendhof, Verden (Aller)",529492597,9225097,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,9,"9 Am Jugendhof, Verden (Aller)",529485115,92254721,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,10,"10 Am Jugendhof, Verden (Aller)",52949277,92248746,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,12,"12 Am Jugendhof, Verden (Aller)",5294942349999990,9223811099999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,14,"14 Am Jugendhof, Verden (Aller)",529492142,9224054299999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,15,"15 Am Jugendhof, Verden (Aller)",529487848,9225221999999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,16,"16 Am Jugendhof, Verden (Aller)",529489671,92239709,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Jugendhof,17,"17 Am Jugendhof, Verden (Aller)",529484596,9223204599999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,1,"1 Am Sachsenhain, Verden (Aller)",5294610960000000,9229426199999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,2,"2 Am Sachsenhain, Verden (Aller)",529465468,92278903,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,3,"3 Am Sachsenhain, Verden (Aller)",529461129,92291134,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,4,"4 Am Sachsenhain, Verden (Aller)",529467246,92277791,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,5,"5 Am Sachsenhain, Verden (Aller)",529460978,9228765899999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,6,"6 Am Sachsenhain, Verden (Aller)",529469349,92277931,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,7,"7 Am Sachsenhain, Verden (Aller)",529461738,9228335,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,8,"8 Am Sachsenhain, Verden (Aller)",529471582,92276403,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,9,"9 Am Sachsenhain, Verden (Aller)",529462302,92276121,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,10,"10 Am Sachsenhain, Verden (Aller)",529473317,92275847,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,11,"11 Am Sachsenhain, Verden (Aller)",529465312,92273637,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,11,"11 Am Sachsenhain, Verden (Aller)",529465312,92273637,a,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,12,"12 Am Sachsenhain, Verden (Aller)",5294750519999990,92275292,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,13,"13 Am Sachsenhain, Verden (Aller)",529468504,9227250900000000,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,14,"14 Am Sachsenhain, Verden (Aller)",529477242,9227432,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,14,"14 Am Sachsenhain, Verden (Aller)",529477242,9227432,a,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,15,"15 Am Sachsenhain, Verden (Aller)",529470738,92270981,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,16,"16 Am Sachsenhain, Verden (Aller)",529481037,9227445999999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,17,"17 Am Sachsenhain, Verden (Aller)",529474066,92268966,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,19,"19 Am Sachsenhain, Verden (Aller)",529475947,92270601,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,21,"21 Am Sachsenhain, Verden (Aller)",5294785,9226903799999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,23,"23 Am Sachsenhain, Verden (Aller)",529480235,92268482,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,25,"25 Am Sachsenhain, Verden (Aller)",529478198,9226208699999990,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,27,"27 Am Sachsenhain, Verden (Aller)",529479781,92258056,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Am Sachsenhain,29,"29 Am Sachsenhain, Verden (Aller)",529483162,922689,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Halsm¸hlenweg,37,"37 Halsm¸hlenweg, Verden (Aller)",529410397,92269429,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
Halsm¸hlenweg,39,"39 Halsm¸hlenweg, Verden (Aller)",5294132370000000,92270959,,,114,Grundschule am Sachsenhain II,M¸hlenweg  9
